0 3.84 3.84
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 4.27 9.27
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.20 0.20
0 0.77 0.77
0 0.71 0.71
0 1.52 1.52
0 2.39 2.39
0 3.27 3.27
0 3.94 3.94
5 4.36 9.36
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 4.86 9.86
5 0.00 5.00
5 0.00 5.00
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.27 0.27
0 1.24 1.24
0 2.78 2.78
0 4.07 4.07
0 5.00 5.00
0 5.00 5.00
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 4.42 9.42
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.06 0.06
0 0.08 0.08
0 0.59 0.59
0 1.41 1.41
0 2.51 2.51
0 3.57 3.57
5 4.26 9.26
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 3.48 8.48
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.22 0.22
0 1.34 1.34
0 2.85 2.85
0 4.47 4.47
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 4.34 9.34
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.37 0.37
0 1.51 1.51
0 2.94 2.94
0 4.34 4.34
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 4.74 9.74
5 0.00 5.00
5 0.00 5.00
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.11 0.11
0 0.79 0.79
0 1.86 1.86
0 3.14 3.14
0 4.10 4.10
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 2.81 7.81
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.33 0.33
0 1.61 1.61
0 3.29 3.29
0 5.00 5.00
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 0.60 5.60
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.54 0.54
0 1.97 1.97
0 4.35 4.35
0 5.00 5.00
0 5.00 5.00
0 5.00 5.00
0 5.00 5.00
5 5.00 10.00
5 3.95 8.95
5 0.00 5.00
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.49 0.49
0 1.81 1.81
0 3.31 3.31
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 1.72 6.72
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.36 0.36
0 1.65 1.65
0 3.76 3.76
0 5.00 5.00
0 5.00 5.00
0 5.00 5.00
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 0.28 5.28
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.09 0.09
0 0.83 0.83
0 2.07 2.07
0 3.48 3.48
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 3.91 8.91
5 0.00 5.00
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.22 0.22
0 1.37 1.37
0 2.86 2.86
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 4.89 9.89
5 0.35 5.35
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.49 0.49
0 1.63 1.63
0 3.03 3.03
5 4.62 9.62
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 2.83 7.83
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.38 0.38
0 1.21 1.21
0 1.78 1.78
0 2.73 2.73
0 3.78 3.78
0 5.00 5.00
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 3.51 8.51
0 0.45 0.45
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.18 0.18
0 1.17 1.17
0 2.53 2.53
0 3.85 3.85
0 5.00 5.00
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 4.98 9.98
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.24 0.24
0 2.68 2.68
0 4.58 4.58
0 5.00 5.00
0 5.00 5.00
0 5.00 5.00
5 5.00 10.00
5 4.98 9.98
5 0.00 5.00
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.29 0.29
0 1.80 1.80
0 3.63 3.63
0 5.00 5.00
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.02 0.02
0 1.25 1.25
0 2.63 2.63
0 4.01 4.01
0 5.00 5.00
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.27 0.27
0 1.02 1.02
0 1.76 1.76
0 2.90 2.90
0 3.88 3.88
0 5.00 5.00
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 4.54 9.54
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.21 0.21
0 0.81 0.81
0 2.05 2.05
0 3.23 3.23
0 4.19 4.19
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 4.12 9.12
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.36 0.36
0 1.41 1.41
0 2.85 2.85
5 4.40 9.40
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 4.18 9.18
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.55 0.55
0 2.16 2.16
0 3.84 3.84
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 3.72 8.72
5 0.00 5.00
5 0.00 5.00
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.08 0.08
0 0.04 0.04
0 0.00 0.00
0 0.22 0.22
0 1.16 1.16
0 2.56 2.56
0 3.89 3.89
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 3.75 8.75
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.49 0.49
0 0.34 0.34
0 0.40 0.40
0 1.20 1.20
0 2.53 2.53
0 3.94 3.94
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 3.97 8.97
5 0.00 5.00
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.09 0.09
0 0.34 0.34
0 0.60 0.60
0 1.14 1.14
0 3.25 3.25
0 4.55 4.55
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 2.59 7.59
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.03 0.03
0 0.49 0.49
0 0.28 0.28
0 0.32 0.32
0 0.51 0.51
0 1.25 1.25
0 2.45 2.45
0 3.55 3.55
5 4.88 9.88
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 4.35 9.35
0 0.53 0.53
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.64 0.64
0 0.00 0.00
0 0.46 0.46
0 1.22 1.22
0 2.60 2.60
5 4.11 9.11
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 4.96 9.96
5 0.00 5.00
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.22 0.22
0 0.39 0.39
0 0.02 0.02
0 1.00 1.00
0 2.66 2.66
0 4.25 4.25
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 3.42 8.42
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.46 0.46
0 1.40 1.40
0 2.71 2.71
0 3.62 3.62
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 0.86 5.86
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.08 0.08
0 0.46 0.46
0 0.22 0.22
0 0.20 0.20
0 0.81 0.81
0 2.11 2.11
0 3.54 3.54
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 1.86 6.86
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.37 0.37
0 1.48 1.48
0 2.90 2.90
0 4.12 4.12
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 3.84 8.84
5 0.00 5.00
5 0.00 5.00
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.58 0.58
0 1.95 1.95
0 3.46 3.46
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 2.74 7.74
5 0.00 5.00
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.19 0.19
0 1.42 1.42
0 2.82 2.82
0 4.78 4.78
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 1.51 6.51
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.03 0.03
0 0.59 0.59
0 0.35 0.35
0 0.42 0.42
0 1.53 1.53
0 3.44 3.44
0 5.00 5.00
0 5.00 5.00
0 5.00 5.00
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 4.07 9.07
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.09 0.09
0 0.72 0.72
0 1.73 1.73
0 3.26 3.26
0 3.84 3.84
0 5.00 5.00
0 5.00 5.00
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 4.19 9.19
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.57 0.57
0 0.00 0.00
0 0.67 0.67
0 0.95 0.95
0 0.61 0.61
0 2.33 2.33
0 3.64 3.64
0 5.00 5.00
0 5.00 5.00
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
0 1.97 1.97
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.82 0.82
0 1.02 1.02
0 0.30 0.30
0 0.54 0.54
0 1.78 1.78
0 2.93 2.93
0 4.42 4.42
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 2.13 7.13
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.44 0.44
0 0.44 0.44
0 0.43 0.43
0 1.02 1.02
0 1.08 1.08
0 1.26 1.26
0 1.53 1.53
0 2.14 2.14
0 1.63 1.63
0 2.54 2.54
0 3.51 3.51
0 4.53 4.53
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 4.19 9.19
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.21 0.21
0 0.85 0.85
0 0.42 0.42
0 0.00 0.00
0 0.01 0.01
0 1.47 1.47
0 2.22 2.22
0 4.16 4.16
0 4.74 4.74
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 3.36 8.36
5 0.00 5.00
5 0.00 5.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 1.06 1.06
0 1.09 1.09
0 1.69 1.69
0 2.65 2.65
0 3.65 3.65
0 5.00 5.00
0 5.00 5.00
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
0 0.99 0.99
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.08 0.08
0 0.40 0.40
0 1.34 1.34
0 2.39 2.39
0 3.27 3.27
0 4.26 4.26
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 4.34 9.34
0 0.45 0.45
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.00 0.00
0 0.05 0.05
0 0.83 0.83
0 2.07 2.07
0 3.74 3.74
0 5.00 5.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
5 5.00 10.00
